commit,repo_name,message
468c99ea24c76d7d207cea49bde5087051690517,kubernetes/kubernetes,"Merge pull request #70558 from seans3/custom-column-move

kubectl: move custom columns printers and flags"
2bb89428a75eb4f45f7e99e15efda077189c2a2d,kubernetes/kubernetes,"Merge pull request #30671 from mfanjie/e2e-extract-common-code

Automatic merge from submit-queue

extract common function in ingress and federation e2e to uil

Separate refactoring existing e2e code part from #29773
1. extract common constants, structs and functions in federated-service.go to federation-util.go, move existing util functions from federated-service.go to federation-util.go
2. extract common constants, structs and functions in ingress.go to ingress-util.go, move existing util functions from ingress.go to ingress-util.go

@quinton-hoole"
a666c1e731f5ded059cb093f5dbb87fcb884f838,kubernetes/kubernetes,"Merge pull request #7134 from yifan-gu/version

kubelet: Refactor GetDockerVersion()."
4379619a63fdb4a9e553350f802bdbbcd1086093,kubernetes/kubernetes,"Merge pull request #28939 from saad-ali/fixIssue28616ParallelMount

Automatic merge from submit-queue

Allow mounts to run in parallel for non-attachable volumes

This PR:
* Fixes https://github.com/kubernetes/kubernetes/issues/28616
  * Enables mount volume operations to run in parallel for non-attachable volume plugins.
  * Enables unmount volume operations to run in parallel for all volume plugins.
* Renames `GoRoutineMap` to `GoroutineMap`, resolving a long outstanding request from @thockin: `""Goroutine"" is a noun`
"
ff7934fdeea38bf6a56c61bbbe15721c4f45023e,kubernetes/kubernetes,"Merge pull request #55132 from caesarxuchao/webhook-move-shared-code

Automatic merge from submit-queue. If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Reorganize admission webhook code

ref: https://github.com/kubernetes/features/issues/492

* Moved client and kubeconfig related code to webhook/config;
* Moved the rule matcher to webhook/rules;
* Left TODOs saying we are going to move some other common utilities;
* Other code is moved to webhook/validation.


This is to prepare adding the mutating webhook. See https://github.com/kubernetes/kubernetes/pull/54892."
2c7ef5ad4fec58fbd9293da5c5d79b01834d2944,kubernetes/kubernetes,"Deduplicate RC/RS controller code.

The code was already 99% similar between RC and RS.
This is a wild idea to try to deduplicate the two controllers
in a type-safe manner without adding tons of boilerplate,
and without using code generation.

They are still separate resources. This is a refactor that isn't
intended to change any behavior.
"
36bb479c52071da24bd1af09124804ab9f10c446,kubernetes/kubernetes,"Merge pull request #5498 from ZJU-SEL/refactor-ubuntu

Ubuntu-distro: deprecate & merge ubuntu single node work to ubuntu cluster node stuff"
4da14c8a64d3acfa7febcb7ee3e44c4118800f2f,kubernetes/kubernetes,"Merge pull request #28204 from thockin/cleanup-third_party

Automatic merge from submit-queue

Cleanup third party (pt 2)

Move forked-and-hacked golang code to the forked/ directory.  Remove ast/build/parse code that is now in stdlib.  Remove unused shell2junit"
824f04f86af26b5bd23d8c3659cfe85d6a52e66c,kubernetes/kubernetes,"Simplify describe events table

The describe table for events is not easy to read and violates other
output guidelines. Change to use spaces (we don't use tabs in formal
output for tables). Remove columns that are not normally needed or
available on events.

Example for pods:

```
...
QoS Class:       BestEffort
Node-Selectors:  role=app
Tolerations:     <none>
Events:
  Type     Reason      Age                 From                         Message
  ----     ------      ----                ----                         -------
  Normal   Pulling     1h (x51 over 5h)    kubelet, origin-ci-ig-n-gj0x pulling image ""registry.svc.ci.openshift.org/experiment/commenter:latest""
  Normal   BackOff     8m (x1274 over 5h)  kubelet, origin-ci-ig-n-gj0x Back-off pulling image ""registry.svc.ci.openshift.org/experiment/commenter:latest""
  Warning  FailedSync  3m (x1359 over 5h)  kubelet, origin-ci-ig-n-gj0x Error syncing pod
```

Puts the type first (separate important from not), then reason (which is
the most impactful scanning field). Collapses first seen, last seen, and
times into a single field, since most of the time you care about the
last time the event happened, not the first time.
"
1f2262e6b0f5bab90fecba4bde5ee8cc6f65d0ae,kubernetes/kubernetes,"Move some kubelet constants to a common place.
"
1df4f8eaf6721d9f52fed35020c044c986755014,kubernetes/kubernetes,"Merge pull request #70028 from liggitt/move-extensions-types

move internal apps API types out of extensions package"
601173c2feb392cd43ef09f4fea59b3d7f56b302,kubernetes/kubernetes,"Merge pull request #26916 from caesarxuchao/podgc

Automatic merge from submit-queue

rename the gc for terminated pods to ""podgc""

to avoid name collision with the [generic garbage collector](https://github.com/kubernetes/kubernetes/blob/master/pkg/controller/garbagecollector/garbagecollector.go)"
1cb737fb970a65be2b3ff21cbf00196359b56cd3,kubernetes/kubernetes,"Merge pull request #41576 from deads2k/cli-04-remove-outputversion

Automatic merge from submit-queue (batch tested with PRs 41706, 39063, 41330, 41739, 41576)

deprecate and disconnect --output-version

For at least two releases, there haven't been multiple versions of API groups and we don't plan to support conversions in commands other than `kubectl convert`.  This disconnects the `--output-version` option to be consistent with conversion agnostic command before it becomes an issue.

@kubernetes/sig-cli-pr-reviews @fabianofranz @smarterclayton

```release-note
`--output-version` is ignored for all commands except `kubectl convert`.  This is consistent with the generic nature of `kubectl` CRUD commands and the previous removal of `--api-version`.  Specific versions can be specified in the resource field: `resource.version.group`, `jobs.v1.batch`.
```"
d05a96b3df3003ed26c385223a1d2dc3b6f27a96,kubernetes/kubernetes,"Merge pull request #58118 from roberthbailey/vagrant

Automatic merge from submit-queue. If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Remove the deprecated vagrant kube-up implementation

xref #49213

```release-note
NONE
```"
8326697055cd7de7317a62c0fded34e2c81a7d05,kubernetes/kubernetes,"rewrite all links to prs to k8s links
"
c5d755dbec6a44db7d2ff4c5c9a6127842c24a8d,kubernetes/kubernetes,"Refactor tests to match new versioned code structure
"
5f97413dd533ce13b13405f940661ae2738f7c25,kubernetes/kubernetes,"Merge pull request #1663 from smarterclayton/separate_pod_state_for_health_check

Refactor HealthCheck to take podUUID as its own argument"
0829f39b39cec9d3e72e8a9148ea66c22ea1803d,kubernetes/kubernetes,"Merge pull request #33164 from sttts/sttts-handler-chain-cleanup

Automatic merge from submit-queue

Cleanup genericapiserver handler chain

- move generic (api independent) handler filters to `pkg/genericapiserver/filters`
- entangle `genericapiserver.New()`
- unify signature of all handler filters (also those in `pkg/apiserver`)"
5ad494077ef3dd3a88b7c11ac0366e8367ff6f17,kubernetes/kubernetes,"Merge pull request #42914 from liggitt/fix-defaulting

Automatic merge from submit-queue (batch tested with PRs 44424, 44026, 43939, 44386, 42914)

remove defaulting from conversion path

follow up for #42764

* remove call to defaulting from conversion path (defaulting is a separate step from conversion)
* remove non-top-level-object defaulting registration (unused after conversion call is removed)
* generate missing top-level defaults for some api groups:
  * autoscaling/v2alpha1
  * policy/v1alpha1
  * policy/v1beta1
* register top-level defaults for some api groups that were missing them:
  * autoscaling/v2alpha1
  * settings/v1alpha1"
6f98cc9f6a971fec475d6144350d6ccebf94d978,kubernetes/kubernetes,"Merge pull request #55017 from nikhita/remove-tpr-extensions

Automatic merge from submit-queue (batch tested with PRs 51401, 54056, 54977, 55017, 55052). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

extensions: remove TPR remnants

The extensions group still had the TPR types + generated client. Having this in the codebase doesn't create any problems but would be good to clean up, especially since TPR access has been removed in 1.8.

**Release note**:

```release-note
NONE
```

/assign @sttts @deads2k"
e3f6f14bf0d1af6abbd20e48335089e9a681193f,kubernetes/kubernetes,"Merge pull request #43411 from csbell/test-timeouts-cleanup

Automatic merge from submit-queue

Unify test timeouts under a common name.

Some timeouts were too aggressive and since we've slowly been moving every controller to 5 minutes, consolidate everyone under ``federatedDefaultTestTimeout``. To aid in debugging some service-related issues, if a service cannot be deleted, we issue a kubectl describe on it prior to failing."
500b63aed6ba84b9f5fae3aa36a5736510c7c3fb,kubernetes/kubernetes,"Merge pull request #62726 from xiangpengzhao/kubeadm-json-name

Automatic merge from submit-queue (batch tested with PRs 62726, 60085, 62583). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

 Refactor kubeadm api validation.

**What this PR does / why we need it**:
This PR refactor kubeadm api validation to use field json name. When users get a validation error, they can easily know which field is invalid in their config files.

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
Fixes #

**Special notes for your reviewer**:
@fabriziopandini I remember we mentioned this refactoring in some comment. I didn't see this change was done, so I send this PR to address this.

**Release note**:

```release-note
NONE
```"
70bd5fdfe55a999776d78cf65e38f11ab5637b57,kubernetes/kubernetes,"Refactor ControllerRefManager

To prepare for implementing ControllerRef across all controllers,
this pushes the common adopt/orphan logic into ControllerRefManager
so each controller doesn't have to duplicate it.

This also shares the adopt/orphan logic between Pods and ReplicaSets,
so it lives in only one place.
"
017fb6a81859fee5600de146628b94306d028889,kubernetes/kubernetes,"Merge pull request #8575 from yifan-gu/kube_refactor

Minor kubelet/rkt refactors"
3701c2ac0e4a69c6ba56526838c9c37ae5b9fe8b,kubernetes/kubernetes,"Add kubectl to build/release scripts.

Also Refactor build helpers into client/cross and server/linux.  This make it easier to tell users what to build to get just the client binaries.
"
968df828a00f76c5c8e77912b5a3a52dabc9ccca,kubernetes/kubernetes,"move getMaxVols function to predicates.go and change the params of NewMaxPDVolumeCountPredicate funcs

Signed-off-by: zhangjie <bfa81d9fbe55b5893bb5b19622e2756c23bc50c2@yeah.net>
"
44c166cd73d21e24ba8f1ca7130ad54d1218b891,kubernetes/kubernetes,"Merge pull request #60020 from roberthbailey/kubelet-flags

Automatic merge from submit-queue (batch tested with PRs 59310, 60424, 60308, 60436, 60020). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

 Move kubelet flag generation from the node to the client

Pass the kubelet flags through a new variable in kube-env (KUBELET_ARGS).

Remove vars from kube-env that were only used for kubelet flags.

This will make it simpler to gradually migrate to dynamic kubelet
config, because we can gradually replace flags with config file
options in a single place without worrying about the plumbing to
move variables from the client onto the node.

/cc @verult (re: https://github.com/kubernetes/kubernetes/pull/58171)

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
Fixes #

**Special notes for your reviewer**:

**Release note**:

```release-note
action required: [GCP kube-up.sh] Some variables that were part of kube-env are no longer being set (ones only used for kubelet flags) and are being replaced by a more portable mechanism (kubelet configuration file). The individual variables in the kube-env metadata entry were never meant to be a stable interface and this release note only applies if you are depending on them.
```"
9ca4fb40dcbfa3e206ff70d3b1e6fbcbe544c3e1,kubernetes/kubernetes,"Merge pull request #8844 from yujuhong/kubelet_unittest

Kubelet: clean up unit tests"
df064881d25855163d7615c8d5dbfe959be624da,kubernetes/kubernetes,"Merge pull request #31005 from simonswine/feature-flocker-dyn-provisioning

Automatic merge from submit-queue

Dynamic provisioning for flocker volume plugin

Refactor flocker volume plugin
* [x] Support provisioning beta (#29006)
* [x] Support deletion
* [x] Use bind mounts instead of /flocker in containers

* [x] support ownership management or SELinux relabeling.
* [x] adds volume specification via datasetUUID (this is guranted to be unique)

I based my refactor work to replicate pretty much GCE-PD behaviour 

**Related issues**: #29006 #26908

@jsafrane @mattbates @wallrj @wallnerryan"
